ZIP	Name	Rate
553304735	State, Sherburne, Elk River	7.875
553304736	State, Anoka Transit	7.125
553304737	State, Anoka Transit	7.125
553304738	State, Wright Transit	7.375
553304739	State, Sherburne, Elk River	7.875
553304740	State, Sherburne	7.375
553304741	State, Sherburne, Elk River	7.875
553304742	State, Anoka Transit	7.125
553304743	State, Sherburne, Elk River	7.875
553304756	State, Sherburne, Elk River	7.875
553304757	State, Wright Transit	7.375
553304758	State, Sherburne, Elk River	7.875
553304763	State, Sherburne, Elk River	7.875
553304764	State, Wright Transit	7.375
553304765	State, Sherburne, Elk River	7.875
553304768	State, Sherburne, Elk River	7.875
553304769	State, Wright Transit	7.375
553304770	State, Sherburne, Elk River	7.875
553304771	State, Anoka Transit	7.125
553304772	State, Sherburne, Elk River	7.875
553304774	State, Sherburne, Elk River	7.875
553304775	State, Wright Transit	7.375
553304792	State, Wright Transit	7.375
553304793	State, Sherburne, Elk River	7.875
553304796	State, Sherburne, Elk River	7.875
553304797	State, Wright Transit	7.375
553304798	State, Sherburne, Elk River	7.875
553304800	State, Sherburne, Elk River	7.875
553304801	State, Wright Transit	7.375
553304802	State, Wright Transit	7.375
553304803	State, Sherburne, Elk River	7.875
553304806	State, Sherburne, Elk River	7.875
553304807	State, Wright Transit	7.375
553304808	State, Sherburne, Elk River	7.875
553304811	State, Sherburne, Elk River	7.875
553304812	State, Wright Transit	7.375
553304817	State, Wright Transit	7.375
553304818	State, Sherburne, Elk River	7.875
553304819	State, Wright Transit	7.375
553304823	State, Wright Transit	7.375
553304824	State, Sherburne, Elk River	7.875
553304825	State, Wright Transit	7.375
553304826	State, Wright Transit	7.375
553304827	State, Sherburne, Elk River	7.875
553304828	State, Wright Transit	7.375
553304829	State, Wright Transit	7.375
553304900	State, Sherburne	7.375
553305000	State, Sherburne, Elk River	7.875
553305001	State, Sherburne, Elk River	7.875
553305002	State, Wright Transit	7.375
553305005	State, Wright Transit	7.375
553305006	State, Sherburne, Elk River	7.875
553305007	State, Wright Transit	7.375
553305009	State, Wright Transit	7.375
553305010	State, Anoka Transit	7.125
553305011	State, Anoka Transit	7.125
553305012	State, Sherburne, Elk River	7.875
553305018	State, Sherburne, Elk River	7.875
553305019	State, Anoka Transit	7.125
553305020	State, Sherburne, Elk River	7.875
553305029	State, Sherburne, Elk River	7.875
553305030	State, Sherburne	7.375
553305031	State, Wright Transit	7.375
553305032	State, Sherburne, Elk River	7.875
553305033	State, Sherburne	7.375
553305034	State, Sherburne, Elk River	7.875
553305035	State, Sherburne, Elk River	7.875
553305036	State, Sherburne	7.375
553305037	State, Wright Transit	7.375
553305038	State, Sherburne, Elk River	7.875
553305039	State, Sherburne	7.375
553305040	State, Anoka Transit	7.125
553305041	State, Anoka Transit	7.125
553305042	State, Sherburne, Elk River	7.875
553305046	State, Sherburne, Elk River	7.875
553305047	State, Wright Transit	7.375
553305068	State, Wright Transit	7.375
553305069	State, Sherburne, Elk River	7.875
553305095	State, Sherburne, Elk River	7.875
553305096	State, Wright Transit	7.375
553305120	State, Wright Transit	7.375
553305121	State, Sherburne, Elk River	7.875
553305200	State, Sherburne, Elk River	7.875
553305201	State, Sherburne	7.375
553305202	State, Sherburne, Elk River	7.875
553305204	State, Sherburne, Elk River	7.875
553305300	State, Sherburne	7.375
553305301	State, Sherburne, Elk River	7.875
553305305	State, Sherburne, Elk River	7.875
553305306	State, Wright Transit	7.375
553305307	State, Wright Transit	7.375
553305308	State, Sherburne	7.375
553305309	State, Anoka Transit	7.125
553305311	State, Anoka Transit	7.125
553305312	State, Sherburne, Elk River	7.875
553305315	State, Sherburne, Elk River	7.875
553305400	State, Wright Transit	7.375
553305401	State, Sherburne, Elk River	7.875
553305403	State, Sherburne, Elk River	7.875
553305500	State, Sherburne	7.375
553305501	State, Sherburne	7.375
553305502	State, Sherburne, Elk River	7.875
553305503	State, Sherburne	7.375
553305504	State, Sherburne, Elk River	7.875
553305506	State, Sherburne	7.375
553305507	State, Wright Transit	7.375
553305508	State, Sherburne	7.375
553305509	State, Sherburne, Elk River	7.875
553305510	State, Sherburne	7.375
553305512	State, Sherburne	7.375
553305513	State, Sherburne, Elk River	7.875
553305514	State, Wright Transit	7.375
553305515	State, Sherburne	7.375
553305516	State, Sherburne, Elk River	7.875
553305527	State, Sherburne, Elk River	7.875
553305528	State, Sherburne	7.375
553305529	State, Sherburne	7.375
553305530	State, Sherburne, Elk River	7.875
553305537	State, Sherburne, Elk River	7.875
553305567	State, Wright Transit	7.375
553305600	State, Sherburne, Elk River	7.875
553305651	State, Sherburne, Elk River	7.875
553305652	State, Wright Transit	7.375
553305653	State, Sherburne, Elk River	7.875
553306101	State, Sherburne, Elk River	7.875
553306102	State, Wright Transit	7.375
553306103	State, Wright Transit	7.375
553306104	State, Sherburne, Elk River	7.875
553306217	State, Sherburne, Elk River	7.875
553306218	State, Anoka Transit	7.125
553306219	State, Sherburne, Elk River	7.875
553306227	State, Sherburne, Elk River	7.875
553306228	State, Sherburne	7.375
553306230	State, Sherburne	7.375
553306231	State, Sherburne, Elk River	7.875
553306232	State, Sherburne, Elk River	7.875
553306233	State, Anoka Transit	7.125
553306234	State, Sherburne, Elk River	7.875
553306243	State, Sherburne, Elk River	7.875
553306244	State, Wright Transit	7.375
553306245	State, Anoka Transit	7.125
553306294	State, Sherburne, Elk River	7.875
553306301	State, Sherburne, Elk River	7.875
553306302	State, Wright Transit	7.375
553306303	State, Sherburne, Elk River	7.875
553306327	State, Sherburne, Elk River	7.875
553306328	State, Sherburne	7.375
553306329	State, Wright Transit	7.375
553306330	State, Wright Transit	7.375
553306331	State, Sherburne, Elk River	7.875
553306337	State, Sherburne, Elk River	7.875
553306400	State, Wright Transit	7.375
553306551	State, Wright Transit	7.375
553306552	State, Sherburne, Elk River	7.875
553306553	State, Wright Transit	7.375
553306669	State, Wright Transit	7.375
553306670	State, Anoka Transit	7.125
553306671	State, Wright Transit	7.375
553306674	State, Wright Transit	7.375
553306675	State, Sherburne, Elk River	7.875
553306678	State, Sherburne, Elk River	7.875
553306679	State, Wright Transit	7.375
553306881	State, Wright Transit	7.375
553306882	State, Sherburne, Elk River	7.875
553306883	State, Wright Transit	7.375
553306937	State, Wright Transit	7.375
553306938	State, Sherburne	7.375
553306939	State, Wright Transit	7.375
553306941	State, Wright Transit	7.375
553307000	State, Sherburne, Elk River	7.875
553307005	State, Sherburne, Elk River	7.875
553307006	State, Anoka Transit	7.125
553307007	State, Anoka Transit	7.125
553307008	State, Sherburne, Elk River	7.875
553307026	State, Sherburne, Elk River	7.875
553307027	State, Anoka Transit	7.125
553307028	State, Sherburne, Elk River	7.875
553307046	State, Sherburne, Elk River	7.875
553307047	State, Wright Transit	7.375
553307048	State, Sherburne, Elk River	7.875
553307049	State, Anoka Transit	7.125
553307051	State, Anoka Transit	7.125
553307052	State, Sherburne, Elk River	7.875
553307068	State, Sherburne, Elk River	7.875
553307069	State, Anoka Transit	7.125
553307070	State, Sherburne, Elk River	7.875
553307086	State, Sherburne, Elk River	7.875
553307087	State, Anoka Transit	7.125
553307088	State, Sherburne, Elk River	7.875
553307093	State, Sherburne, Elk River	7.875
553307100	State, Wright Transit	7.375
553307111	State, Wright Transit	7.375
553307112	State, Sherburne, Elk River	7.875
553307113	State, Wright Transit	7.375
553307136	State, Wright Transit	7.375
553307140	State, Sherburne, Elk River	7.875
553307141	State, Wright Transit	7.375
553307142	State, Sherburne, Elk River	7.875
553307144	State, Sherburne, Elk River	7.875
553307145	State, Wright Transit	7.375
553307147	State, Wright Transit	7.375
553307148	State, Sherburne, Elk River	7.875
553307149	State, Wright Transit	7.375
553307168	State, Wright Transit	7.375
553307169	State, Anoka Transit	7.125
553307170	State, Wright Transit	7.375
553307173	State, Wright Transit	7.375
553307174	State, Sherburne, Elk River	7.875
553307175	State, Anoka Transit	7.125
553307176	State, Wright Transit	7.375
553307177	State, Wright Transit	7.375
553307178	State, Sherburne, Elk River	7.875
553307179	State, Wright Transit	7.375
553307180	State, Wright Transit	7.375
553307181	State, Sherburne, Elk River	7.875
553307184	State, Sherburne, Elk River	7.875
553307185	State, Wright Transit	7.375
553307188	State, Wright Transit	7.375
553307189	State, Sherburne, Elk River	7.875
553307190	State, Wright Transit	7.375
553307217	State, Wright Transit	7.375
553307218	State, Sherburne, Elk River	7.875
553307219	State, Wright Transit	7.375
553307471	State, Wright Transit	7.375
553307500	State, Sherburne	7.375
553307501	State, Sherburne, Elk River	7.875
553307502	State, Anoka Transit	7.125
553307503	State, Sherburne, Elk River	7.875
553307521	State, Sherburne, Elk River	7.875
553307600	State, Anoka Transit	7.125
553307602	State, Sherburne	7.375
553307640	State, Sherburne	7.375
553307641	State, Sherburne, Elk River	7.875
553307642	State, Sherburne	7.375
553307659	State, Sherburne	7.375
553307663	State, Sherburne, Elk River	7.875
553307664	State, Sherburne	7.375
553307673	State, Sherburne	7.375
553307674	State, Sherburne, Elk River	7.875
553307682	State, Sherburne	7.375
553307698	State, Sherburne	7.375
553307700	State, Anoka Transit	7.125
553307710	State, Anoka Transit	7.125
553307711	State, Sherburne, Elk River	7.875
553307712	State, Anoka Transit	7.125
553307725	State, Anoka Transit	7.125
553307726	State, Sherburne, Elk River	7.875
553307727	State, Sherburne, Elk River	7.875
553307728	State, Anoka Transit	7.125
553307730	State, Anoka Transit	7.125
553307731	State, Sherburne, Elk River	7.875
553307732	State, Anoka Transit	7.125
553307733	State, Anoka Transit	7.125
553307734	State, Sherburne, Elk River	7.875
553307735	State, Anoka Transit	7.125
553307736	State, Anoka Transit	7.125
553307800	State, Sherburne	7.375
553307801	State, Anoka Transit	7.125
553307804	State, Sherburne	7.375
553307805	State, Sherburne, Elk River	7.875
553307806	State, Sherburne, Elk River	7.875
553307807	State, Sherburne	7.375
553307834	State, Sherburne	7.375
553307835	State, Sherburne, Elk River	7.875
553307836	State, Sherburne, Elk River	7.875
553307838	State, Sherburne	7.375
553307839	State, Sherburne	7.375
553307840	State, Anoka Transit	7.125
553307841	State, Anoka Transit	7.125
553307900	State, Sherburne	7.375
553307901	State, Sherburne, Elk River	7.875
553307903	State, Sherburne	7.375
553307909	State, Sherburne	7.375
553307910	State, Sherburne, Elk River	7.875
553307911	State, Sherburne	7.375
553307916	State, Sherburne	7.375
553307917	State, Sherburne, Elk River	7.875
553307918	State, Sherburne	7.375
553307920	State, Sherburne	7.375
553307924	State, Sherburne, Elk River	7.875
553307926	State, Sherburne	7.375
553307947	State, Sherburne	7.375
553307949	State, Sherburne, Elk River	7.875
553307952	State, Sherburne, Elk River	7.875
553307953	State, Sherburne	7.375
553307987	State, Sherburne	7.375
553307988	State, Sherburne, Elk River	7.875
553307990	State, Sherburne	7.375
553307993	State, Sherburne	7.375
553307995	State, Sherburne, Elk River	7.875
553307998	State, Sherburne, Elk River	7.875
553307999	State, Sherburne	7.375
553308000	State, Anoka Transit	7.125
553308021	State, Anoka Transit	7.125
553308022	State, Sherburne, Elk River	7.875
553308023	State, Anoka Transit	7.125
553308035	State, Anoka Transit	7.125
553308036	State, Sherburne, Elk River	7.875
553308037	State, Anoka Transit	7.125
553308038	State, Sherburne, Elk River	7.875
553308040	State, Sherburne, Elk River	7.875
553308041	State, Anoka Transit	7.125
553308042	State, Sherburne, Elk River	7.875
553308044	State, Sherburne, Elk River	7.875
553308045	State, Anoka Transit	7.125
553308046	State, Anoka Transit	7.125
553308047	State, Sherburne, Elk River	7.875
553308049	State, Anoka Transit	7.125
553308099	State, Anoka Transit	7.125
553308100	State, Sherburne	7.375
553308102	State, Sherburne	7.375
553308200	State, Sherburne, Elk River	7.875
553308234	State, Sherburne, Elk River	7.875
553308235	State, Sherburne	7.375
553308236	State, Sherburne, Elk River	7.875
553308251	State, Sherburne, Elk River	7.875
553308252	State, Sherburne	7.375
553308253	State, Sherburne, Elk River	7.875
553308254	State, Sherburne, Elk River	7.875
553308255	State, Sherburne	7.375
553308256	State, Sherburne, Elk River	7.875
553308258	State, Sherburne, Elk River	7.875
553308259	State, Sherburne	7.375
553308260	State, Sherburne, Elk River	7.875
553308266	State, Sherburne, Elk River	7.875
553308300	State, Sherburne	7.375
553308301	State, Sherburne, Elk River	7.875
553308302	State, Sherburne	7.375
553308303	State, Sherburne	7.375
553308304	State, Sherburne, Elk River	7.875
553308305	State, Sherburne	7.375
553308307	State, Sherburne, Elk River	7.875
553308311	State, Sherburne, Elk River	7.875
553308312	State, Sherburne	7.375
553308313	State, Sherburne	7.375
553308314	State, Sherburne, Elk River	7.875
553308316	State, Sherburne, Elk River	7.875
553308318	State, Sherburne	7.375
553308339	State, Sherburne	7.375
553308340	State, Sherburne, Elk River	7.875
553308341	State, Sherburne, Elk River	7.875
553308342	State, Sherburne	7.375
553308356	State, Sherburne	7.375
553308357	State, Sherburne, Elk River	7.875
553308358	State, Sherburne	7.375
553308360	State, Sherburne, Elk River	7.875
553308361	State, Sherburne	7.375
553308365	State, Sherburne	7.375
553308366	State, Sherburne, Elk River	7.875
553308368	State, Sherburne, Elk River	7.875
553308370	State, Sherburne	7.375
553308373	State, Sherburne	7.375
553308383	State, Sherburne, Elk River	7.875
553308385	State, Sherburne, Elk River	7.875
553308386	State, Sherburne	7.375
553308398	State, Sherburne	7.375
553308399	State, Sherburne, Elk River	7.875
553308400	State, Anoka Transit	7.125
553308411	State, Anoka Transit	7.125
553308412	State, Sherburne	7.375
553308413	State, Anoka Transit	7.125
553308464	State, Anoka Transit	7.125
553308465	State, Sherburne	7.375
553308466	State, Anoka Transit	7.125
553308467	State, Sherburne	7.375
553308468	State, Anoka Transit	7.125
553308470	State, Anoka Transit	7.125
553308471	State, Sherburne, Elk River	7.875
553308472	State, Anoka Transit	7.125
553308482	State, Anoka Transit	7.125
553308483	State, Sherburne	7.375
553308484	State, Sherburne	7.375
553308485	State, Anoka Transit	7.125
553308486	State, Anoka Transit	7.125
553308487	State, Sherburne	7.375
553308488	State, Sherburne, Elk River	7.875
553308489	State, Sherburne	7.375
553308492	State, Sherburne	7.375
553308493	State, Anoka Transit	7.125
553308498	State, Anoka Transit	7.125
553308499	State, Sherburne	7.375
553308500	State, Sherburne, Elk River	7.875
553308501	State, Anoka Transit	7.125
553308504	State, Anoka Transit	7.125
553308505	State, Sherburne, Elk River	7.875
553308506	State, Anoka Transit	7.125
553308511	State, Anoka Transit	7.125
553308512	State, Sherburne, Elk River	7.875
553308513	State, Sherburne, Elk River	7.875
553308514	State, Anoka Transit	7.125
553308515	State, Anoka Transit	7.125
553308516	State, Sherburne, Elk River	7.875
553308517	State, Sherburne, Elk River	7.875
553308518	State, Anoka Transit	7.125
553308519	State, Sherburne, Elk River	7.875
553308520	State, Anoka Transit	7.125
553308522	State, Anoka Transit	7.125
553308523	State, Wright Transit	7.375
553308524	State, Wright Transit	7.375
553308525	State, Sherburne	7.375
553308526	State, Anoka Transit	7.125
553308528	State, Anoka Transit	7.125
553308529	State, Sherburne, Elk River	7.875
553308530	State, Sherburne, Elk River	7.875
553308531	State, Sherburne	7.375
553308532	State, Anoka Transit	7.125
553308533	State, Sherburne	7.375
553308534	State, Anoka Transit	7.125
553308535	State, Sherburne, Elk River	7.875
553308536	State, Wright Transit	7.375
553308600	State, Wright Transit	7.375
553308601	State, Sherburne, Elk River	7.875
553308631	State, Sherburne, Elk River	7.875
553308632	State, Anoka Transit	7.125
553308635	State, Sherburne, Elk River	7.875
553308636	State, Anoka Transit	7.125
553308637	State, Sherburne, Elk River	7.875
553308639	State, Sherburne	7.375
553308640	State, Sherburne, Elk River	7.875
553308722	State, Sherburne, Elk River	7.875
553308723	State, Sherburne	7.375
553308724	State, Sherburne, Elk River	7.875
553308730	State, Sherburne, Elk River	7.875
553308731	State, Anoka Transit	7.125
553308732	State, Sherburne, Elk River	7.875
553308765	State, Sherburne, Elk River	7.875
553308766	State, Sherburne	7.375
553308767	State, Sherburne, Elk River	7.875
553308769	State, Sherburne, Elk River	7.875
553308770	State, Sherburne	7.375
553308771	State, Anoka Transit	7.125
553308772	State, Sherburne, Elk River	7.875
553308774	State, Sherburne, Elk River	7.875
553308775	State, Sherburne	7.375
553308776	State, Anoka Transit	7.125
553308777	State, Anoka Transit	7.125
553308778	State, Sherburne	7.375
553308779	State, Anoka Transit	7.125
553308780	State, Sherburne, Elk River	7.875
553308781	State, Sherburne	7.375
553308782	State, Sherburne, Elk River	7.875
553309000	State, Sherburne, Elk River	7.875
553309001	State, Sherburne	7.375
553309002	State, Sherburne, Elk River	7.875
553309003	State, Sherburne, Elk River	7.875
553309004	State, Sherburne	7.375
553309027	State, Sherburne	7.375
553309029	State, Sherburne, Elk River	7.875
553309030	State, Sherburne	7.375
553309040	State, Sherburne	7.375
553309041	State, Sherburne, Elk River	7.875
553309042	State, Sherburne, Elk River	7.875
553309043	State, Sherburne	7.375
553309059	State, Sherburne	7.375
553309060	State, Sherburne, Elk River	7.875
553309061	State, Sherburne	7.375
553309062	State, Sherburne, Elk River	7.875
553309064	State, Sherburne, Elk River	7.875
553309065	State, Sherburne	7.375
553309068	State, Sherburne	7.375
553309069	State, Sherburne, Elk River	7.875
553309070	State, Sherburne, Elk River	7.875
553309072	State, Sherburne	7.375
553309084	State, Sherburne	7.375
553309085	State, Sherburne, Elk River	7.875
553309092	State, Sherburne, Elk River	7.875
553309093	State, Sherburne	7.375
553309094	State, Sherburne, Elk River	7.875
553309096	State, Sherburne, Elk River	7.875
553309100	State, Anoka Transit	7.125
553309113	State, Anoka Transit	7.125
553309114	State, Sherburne, Elk River	7.875
553309115	State, Anoka Transit	7.125
553309134	State, Anoka Transit	7.125
553309135	State, Sherburne	7.375
553309136	State, Sherburne	7.375
553309137	State, Anoka Transit	7.125
553309145	State, Anoka Transit	7.125
553309146	State, Sherburne, Elk River	7.875
553309147	State, Anoka Transit	7.125
553309149	State, Anoka Transit	7.125
553309150	State, Sherburne, Elk River	7.875
553309151	State, Sherburne	7.375
553309152	State, Anoka Transit	7.125
553309153	State, Sherburne	7.375
553309154	State, Sherburne, Elk River	7.875
553309155	State, Anoka Transit	7.125
553309157	State, Anoka Transit	7.125
553309158	State, Sherburne	7.375
553309159	State, Anoka Transit	7.125
553309172	State, Anoka Transit	7.125
553309200	State, Sherburne, Elk River	7.875
553309224	State, Sherburne, Elk River	7.875
553309229	State, Sherburne	7.375
553309230	State, Sherburne	7.375
553309231	State, Sherburne, Elk River	7.875
553309235	State, Sherburne, Elk River	7.875
553309238	State, Sherburne	7.375
553309240	State, Sherburne, Elk River	7.875
553309248	State, Sherburne, Elk River	7.875
553309251	State, Sherburne	7.375
553309254	State, Sherburne	7.375
553309255	State, Sherburne, Elk River	7.875
553309315	State, Sherburne, Elk River	7.875
553309400	State, Sherburne	7.375
553309401	State, Sherburne, Elk River	7.875
553309411	State, Sherburne, Elk River	7.875
553309412	State, Sherburne	7.375
553309413	State, Sherburne, Elk River	7.875
553309416	State, Sherburne, Elk River	7.875
553309418	State, Sherburne	7.375
553309427	State, Sherburne	7.375
553309428	State, Sherburne, Elk River	7.875
553309429	State, Sherburne	7.375
553309437	State, Sherburne	7.375
553309438	State, Sherburne, Elk River	7.875
553309440	State, Sherburne, Elk River	7.875
553309441	State, Sherburne	7.375
553309443	State, Sherburne, Elk River	7.875
553309444	State, Sherburne	7.375
553309446	State, Sherburne	7.375
553309448	State, Sherburne, Elk River	7.875
553309449	State, Sherburne	7.375
553309450	State, Sherburne, Elk River	7.875
553309451	State, Wright Transit	7.375
553309452	State, Wright Transit	7.375
553309453	State, Sherburne	7.375
553309454	State, Sherburne, Elk River	7.875
553309500	State, Sherburne	7.375
553309501	State, Sherburne, Elk River	7.875
553309503	State, Sherburne	7.375
553309522	State, Sherburne	7.375
553309523	State, Sherburne, Elk River	7.875
553309524	State, Sherburne	7.375
553309533	State, Sherburne	7.375
553309534	State, Sherburne, Elk River	7.875
553309535	State, Sherburne, Elk River	7.875
553309538	State, Sherburne	7.375
553309539	State, Sherburne	7.375
553309540	State, Sherburne, Elk River	7.875
553309541	State, Sherburne	7.375
553309542	State, Sherburne	7.375
553309543	State, Sherburne, Elk River	7.875
553309544	State, Sherburne, Elk River	7.875
553309545	State, Sherburne	7.375
553309546	State, Sherburne, Elk River	7.875
553309548	State, Sherburne, Elk River	7.875
553309549	State, Sherburne	7.375
553309581	State, Sherburne	7.375
553309582	State, Sherburne, Elk River	7.875
553309583	State, Sherburne	7.375
553309600	State, Sherburne	7.375
553309601	State, Sherburne, Elk River	7.875
553309602	State, Sherburne, Elk River	7.875
553309603	State, Anoka Transit	7.125
553309605	State, Sherburne	7.375
553309606	State, Sherburne	7.375
553309607	State, Sherburne, Elk River	7.875
553309608	State, Sherburne	7.375
553309609	State, Sherburne	7.375
553309610	State, Anoka Transit	7.125
553309611	State, Sherburne, Elk River	7.875
553309613	State, Sherburne, Elk River	7.875
553309614	State, Anoka Transit	7.125
553309615	State, Sherburne, Elk River	7.875
553309999	State, Sherburne, Elk River	7.875
553310001	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311700	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311701	State, Hennepin, Hennepin Transit	7.525
553311706	State, Hennepin, Hennepin Transit	7.525
553311707	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311708	State, Hennepin, Hennepin Transit	7.525
553311711	State, Hennepin, Hennepin Transit	7.525
553311712	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311722	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311723	State, Hennepin, Hennepin Transit	7.525
553311724	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311725	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311726	State, Hennepin, Hennepin Transit	7.525
553311727	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311735	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311736	State, Hennepin, Hennepin Transit	7.525
553311737	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311749	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311750	State, Hennepin, Hennepin Transit	7.525
553311751	State, Hennepin, Hennepin Transit	7.525
553311752	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311766	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311767	State, Hennepin, Hennepin Transit	7.525
553311770	State, Hennepin, Hennepin Transit	7.525
553311771	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311777	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311778	State, Hennepin, Hennepin Transit	7.525
553311779	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311917	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311918	State, Hennepin, Hennepin Transit	7.525
553311919	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311955	State, Hennepin, Hennepin Transit, Excelsior	8.025
553311956	State, Carver Transit	7.375
553311957	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312016	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312017	State, Hennepin, Hennepin Transit	7.525
553312018	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312099	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312100	State, Hennepin, Hennepin Transit	7.525
553312101	State, Hennepin, Hennepin Transit	7.525
553312102	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312135	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312136	State, Hennepin, Hennepin Transit	7.525
553312139	State, Hennepin, Hennepin Transit	7.525
553312140	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312141	State, Hennepin, Hennepin Transit	7.525
553312145	State, Hennepin, Hennepin Transit	7.525
553312146	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312147	State, Hennepin, Hennepin Transit	7.525
553312148	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312151	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312152	State, Hennepin, Hennepin Transit	7.525
553312153	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312154	State, Hennepin, Hennepin Transit	7.525
553312161	State, Hennepin, Hennepin Transit	7.525
553312162	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312163	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312164	State, Hennepin, Hennepin Transit	7.525
553312165	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312168	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312169	State, Hennepin, Hennepin Transit	7.525
553312202	State, Hennepin, Hennepin Transit	7.525
553312203	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312501	State, Hennepin, Hennepin Transit	7.525
553312503	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312510	State, Hennepin, Hennepin Transit	7.525
553312522	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312612	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312700	State, Hennepin, Hennepin Transit	7.525
553312900	State, Hennepin, Hennepin Transit	7.525
553312901	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312902	State, Hennepin, Hennepin Transit	7.525
553312903	State, Hennepin, Hennepin Transit, Excelsior	8.025
553312904	State, Hennepin, Hennepin Transit	7.525
553312974	State, Hennepin, Hennepin Transit	7.525
553313000	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313009	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313010	State, Carver Transit	7.375
553313011	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313012	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313013	State, Hennepin, Hennepin Transit	7.525
553313014	State, Hennepin, Hennepin Transit	7.525
553313015	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313020	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313021	State, Hennepin, Hennepin Transit	7.525
553313022	State, Hennepin, Hennepin Transit	7.525
553313023	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313055	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313056	State, Hennepin, Hennepin Transit	7.525
553313058	State, Hennepin, Hennepin Transit	7.525
553313059	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313067	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313068	State, Hennepin, Hennepin Transit	7.525
553313069	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313073	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313074	State, Carver Transit	7.375
553313075	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313083	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313084	State, Hennepin, Hennepin Transit	7.525
553313085	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313099	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313100	State, Carver Transit	7.375
553313101	State, Hennepin, Hennepin Transit	7.525
553313106	State, Hennepin, Hennepin Transit	7.525
553313107	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313108	State, Hennepin, Hennepin Transit	7.525
553313126	State, Hennepin, Hennepin Transit	7.525
553313127	State, Carver Transit	7.375
553313128	State, Hennepin, Hennepin Transit	7.525
553313146	State, Hennepin, Hennepin Transit	7.525
553313147	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313148	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313149	State, Hennepin, Hennepin Transit	7.525
553313154	State, Hennepin, Hennepin Transit	7.525
553313155	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313160	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313161	State, Hennepin, Hennepin Transit	7.525
553313162	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313171	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313172	State, Hennepin, Hennepin Transit	7.525
553313182	State, Hennepin, Hennepin Transit	7.525
553313183	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313187	State, Hennepin, Hennepin Transit, Excelsior	8.025
553313188	State, Hennepin, Hennepin Transit	7.525
